Unnamed: 0.2,Unnamed: 0,blh_C,ps_C,rh_C,t2m_C,wind_C,bc_C,oc_C,dust_C,dust25_C,so4_C,ssa_C,ssa25_C,Month,Year,date,lat,lon,aod,fmf,faod,caod,index_x,date_LT,MOD08_C,MOD09_C_1,MOD09_C_2,MOD09_C_3,MOD09_C_4,MOD09_C_5,MOD09_C_6,MOD09_C_7,MOD09_C_8,MOD09_C_9,MOD09_C_10,MOD09_C_11,MOD09_C_12,MOD09_C_13,MOD09_C_14,MOD09_C_15,Unnamed: 0.1,Row,Col,OID_,index_y,Latitude,Longitude
146852,6,187.17984008789065,99581.421875,65.17403204231779,274.54254150390625,1.423161930989005,0.0159837063401937,0.0179659631103277,0.0436487346887588,0.0248437002301216,0.0179659631103277,0.0018618763424456,0.0012995464494451,3.0,2013.0,20130318.0,39.97689,116.38137,0.1406076363636363,0.6198274545454545,0.086745909090909,0.0538618181818181,Beijing,20130318,126.09375,1078.8946533203125,29963.80078125,29234.7421875,28710.01953125,28749.595703125,11833.7392578125,4117.81787109375,1074.015625,1526.38134765625,629.9296875,869.2473754882812,1740.111083984375,1829.22021484375,1552.779541015625,5621.66357421875,10730.0,100,592,81.0,Beijing_PKU,39.992,116.3102
203937,11,38.5396728515625,99794.3203125,76.6484450473324,289.6540832519531,1.356162725777616,0.0421792306005954,0.0261467639356851,0.1130519360303878,0.0627438798546791,0.0261467639356851,0.0006775003275834,0.0004199530812911,9.0,2015.0,20150926.0,39.93333,116.31667,0.3109098939393939,0.6567825,0.2050501818181818,0.1058596969696969,Beijing-CAMS,20150926,216.34375,1153.973388671875,30385.84765625,30080.16015625,29676.23828125,29631.17578125,5521.4189453125,4414.1015625,919.7300415039062,2442.566650390625,650.5277709960938,910.32958984375,2510.982177734375,1959.831298828125,1241.2557373046875,3393.52978515625,67815.0,100,592,81.0,Beijing_PKU,39.992,116.3102
248693,7,30.95653915405273,101257.6171875,64.9777718154881,263.068115234375,1.3934018204808,0.0374170243740081,0.022732675075531,0.1169537901878357,0.0703246220946312,0.022732675075531,0.0007621041731908,0.0005727427196688,1.0,2013.0,20130107.0,39.97689,116.38137,0.750128,0.7653401176470589,0.5755834117647058,0.1745445294117647,Beijing,20130107,767.6875,1572.7852783203125,28141.841796875,27437.53125,26901.4921875,26931.328125,5954.97412109375,6543.95703125,1935.6026611328125,2245.94970703125,1443.1171875,1783.2039794921875,2198.26708984375,1929.3677978515625,1562.0213623046875,3356.073486328125,112571.0,100,592,81.0,Beijing_PKU,39.992,116.3102
162093,8,23.80927276611328,100727.9140625,74.64408885909852,271.5058288574219,1.2064738446238514,0.2861630320549011,0.2031042873859405,0.0762776508927345,0.0467334985733032,0.2031042873859405,0.0032526056747883,0.0021761108655482,2.0,2011.0,20110221.0,39.97689,116.38137,3.823622875,0.964075,3.686312375,0.1373105,Beijing,20110221,2828.0625,1980.6429443359373,29125.51171875,28337.0390625,27501.306640625,27545.34765625,5157.6240234375,5639.6787109375,2821.955322265625,2860.6044921875,2450.298828125,2728.2333984375,2730.703369140625,2641.567138671875,2187.99169921875,4831.84619140625,25971.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
243915,17,298.4479064941406,98754.8359375,57.46686983513961,293.62091064453125,3.818066501433501,0.0379838272929191,0.0492714047431945,0.0352225266396999,0.0212690960615873,0.0492714047431945,0.0010080167558044,0.0006622199434787,5.0,2015.0,20150516.0,39.97689,116.38137,0.2667428461538461,0.725577,0.1944073846153846,0.0723357692307692,Beijing,20150516,287.78125,1377.68310546875,31275.828125,30786.943359375,30350.484375,30315.01953125,3310.99267578125,2931.09326171875,1153.6114501953125,2798.837158203125,763.3961181640625,1110.8179931640625,2777.543701171875,2277.76416015625,1623.59033203125,5377.30078125,107793.0,100,592,81.0,Beijing_PKU,39.992,116.3102
202810,7,86.75707244873047,98249.9765625,53.36866446106495,284.5379333496094,2.021038557612,0.0258946474641561,0.0391584821045398,0.0554271638393402,0.0318818986415863,0.0391584821045398,0.001050530700013,0.0006702975952066,5.0,2015.0,20150511.0,39.97689,116.38137,0.348245,0.771898,0.268809,0.079435,Beijing,20150511,321.5,1084.0272216796875,30096.732421875,29285.224609375,28132.72265625,28044.58984375,11794.0205078125,2225.655029296875,2029.0552978515625,2995.84033203125,1986.926513671875,2005.98779296875,2799.98876953125,2313.304443359375,1643.5101318359375,5615.74658203125,66688.0,100,592,80.0,Beijing,39.97689,116.38137
213325,10,1411.138427734375,101269.453125,28.129615468887742,271.7922058105469,6.258117864032138,0.0379117764532566,0.0362845659255981,0.0856055915355682,0.0526776723563671,0.0362845659255981,0.0016215160721912,0.0011458478402346,12.0,2014.0,20141230.0,39.93333,116.31667,0.5278842222222222,0.6697056666666668,0.3600821111111111,0.167802,Beijing-CAMS,20141230,268.4375,2031.0447998046875,28715.978515625,28040.09375,27535.626953125,27544.830078125,5999.4951171875,6683.181640625,1909.5540771484373,2443.578369140625,1315.760986328125,1692.8900146484375,2690.910400390625,2595.773193359375,2059.191650390625,4840.10498046875,77203.0,100,592,80.0,Beijing,39.97689,116.38137
182494,10,24.151611328125,95192.703125,48.06127143170208,282.98443603515625,1.94906381097636,0.0163041353225708,0.0357012189924716,0.1218072474002838,0.0701602697372436,0.0357012189924716,0.0014244379708543,0.0009267571149393,5.0,2011.0,20110505.0,40.0048,116.3786,1.2132,0.1853449999999999,0.2251425,0.9880575,Beijing_RADI,20110505,590.21875,1379.734619140625,29624.34375,28976.115234375,27931.390625,27912.5546875,3753.451416015625,3202.289306640625,2270.529052734375,2903.774658203125,2055.117431640625,2293.3671875,2797.76416015625,2300.537353515625,1550.0631103515625,5426.0517578125,46372.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
176992,10,135.0799560546875,101172.546875,27.810893055087067,271.9427795410156,2.6283047702881714,0.033564269542694,0.0262758117169141,0.0353627614676952,0.0221526380628347,0.0262758117169141,0.0024293775204569,0.0013147757854312,12.0,2014.0,20141223.0,39.93333,116.31667,0.3382997872340426,0.7282491276595744,0.2480912765957446,0.0902085319148936,Beijing-CAMS,20141223,457.1875,2336.364501953125,28702.119140625,28003.322265625,27560.708984375,27591.921875,6047.36767578125,6727.7529296875,1648.86083984375,2207.301025390625,1062.5072021484375,1436.7728271484375,2494.548828125,2524.057861328125,2057.524658203125,5399.65869140625,40870.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
193701,13,29.5842227935791,99898.734375,39.89324831296154,291.7782287597656,0.3455578644953259,0.0124223418533802,0.0190880037844181,0.051073744893074,0.0295715481042861,0.0190880037844181,0.0006514198030345,0.0004569066222757,6.0,2015.0,20150602.0,39.93333,116.31667,0.1166457692307692,0.5408090769230769,0.0629940769230769,0.0536517692307692,Beijing-CAMS,20150602,347.71875,818.9398193359375,31897.951171875,31401.89453125,30595.16796875,30523.630859375,13764.2939453125,2111.22607421875,1186.2493896484375,2477.677978515625,787.2667846679688,1093.773193359375,2564.59228515625,2240.514404296875,1775.0338134765625,970.245361328125,57579.0,100,592,80.0,Beijing,39.97689,116.38137
164280,9,991.4765014648438,101974.2734375,19.53607334775156,264.12066650390625,3.9823054102931454,0.0095502566546201,0.0063991257920861,0.0279128644615411,0.0171808879822492,0.0063991257920861,0.0006038445862941,0.0005142367444932,2.0,2013.0,20130206.0,39.93333,116.31667,0.0876752608695652,0.4570871304347826,0.0396029565217391,0.0480723913043478,Beijing-CAMS,20130206,170.125,1092.7288818359375,28472.083984375,27690.025390625,26986.548828125,26963.451171875,5572.8681640625,5869.8466796875,2722.880126953125,3032.826904296875,2460.489990234375,2598.5947265625,2669.579833984375,1967.7130126953125,1487.1553955078125,1381.0908203125,28158.0,100,592,80.0,Beijing,39.97689,116.38137
236045,12,18.08186721801757,99954.1328125,52.4716727615861,285.8470764160156,1.2964104150659563,0.0165202412754297,0.0411759540438652,0.0325433053076267,0.0197338182479143,0.0411759540438652,0.0010621037799865,0.0005947851459495,5.0,2014.0,20140507.0,39.97689,116.38137,0.3357066666666666,0.6496963333333333,0.216798,0.1189086666666666,Beijing,20140507,376.90625,876.948486328125,31398.994140625,30854.603515625,30273.34375,30289.107421875,4226.21630859375,2642.051513671875,1238.04052734375,2443.90576171875,807.3359375,1103.612548828125,2535.395263671875,2266.5458984375,1813.1004638671875,212.76852416992188,99923.0,100,592,80.0,Beijing,39.97689,116.38137
139963,10,27.220842361450195,96952.3515625,45.919707496307815,272.286376953125,1.7188860247190592,0.0197070408612489,0.0137572949752211,0.0446208342909812,0.0271449498832225,0.0137572949752211,0.0004939145292155,0.0003669647849164,4.0,2013.0,20130401.0,40.0048,116.3786,0.6104511666666667,0.9142728333333332,0.5580801666666667,0.0523711666666666,Beijing_RADI,20130401,707.53125,1483.6142578125,29580.380859375,28776.40625,27953.060546875,27898.681640625,10464.1923828125,3686.856689453125,1649.2818603515625,1924.5067138671875,1510.026611328125,1598.22021484375,2026.968505859375,1916.98291015625,1496.7421875,6266.44140625,3841.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
228226,11,23.154804229736328,100437.6640625,82.02736665069685,279.8393859863281,1.395873686953857,0.0545589439570903,0.0824871435761451,0.0817969441413879,0.0487999692559242,0.0824871435761451,0.0047080190852284,0.002630193484947,4.0,2015.0,20150409.0,39.93333,116.31667,1.4887415161290325,0.9464869838709676,1.4090445322580645,0.0796969193548387,Beijing-CAMS,20150409,1663.46875,1467.0228271484375,29984.958984375,29263.0625,28405.07421875,28342.1328125,11762.3125,3269.174560546875,2539.04541015625,2827.473876953125,2434.0869140625,2464.884033203125,2598.09521484375,2229.670654296875,1670.0240478515625,5606.03173828125,92104.0,100,592,80.0,Beijing,39.97689,116.38137
226633,10,14.599966049194336,96767.75,75.56148849483179,276.07879638671875,0.9861260888014568,0.0355409383773803,0.0667519345879554,0.0442511513829231,0.0265876613557338,0.0667519345879554,0.0019354448886588,0.0011948652099817,4.0,2013.0,20130420.0,40.0048,116.3786,0.8260496363636364,0.9424735454545456,0.779795,0.0462547272727272,Beijing_RADI,20130420,680.75,1389.2010498046875,30596.583984375,30004.7734375,29261.685546875,29215.80078125,4584.02734375,3310.28076171875,1318.1697998046875,2037.1759033203125,805.5902709960938,1097.2257080078125,2409.334716796875,2429.91552734375,2000.7861328125,2470.259033203125,90511.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
221872,9,16.34981346130371,100458.7734375,80.73009922804664,279.7785339355469,0.7379447710086636,0.0650471523404121,0.0451711155474185,0.0554955825209617,0.0337091833353042,0.0451711155474185,0.0031328101176768,0.0018007392063736,10.0,2011.0,20111029.0,39.97689,116.38137,1.9794464,0.9196298,1.82142435,0.1580217,Beijing,20111029,1176.59375,1274.1640625,29515.529296875,29084.111328125,28674.181640625,28669.40625,11273.4169921875,5394.06201171875,1509.7381591796875,2017.4129638671875,1322.7001953125,1483.8287353515625,2061.195068359375,1856.1258544921875,1387.1273193359375,929.5144653320312,85750.0,100,592,80.0,Beijing,39.97689,116.38137
248332,10,64.03807830810547,102338.6875,33.17952394001179,266.0165405273437,1.359339251281917,0.0136715257540345,0.0082243643701076,0.0106529640033841,0.0071121677756309,0.0082243643701076,0.0009657002519816,0.000749014026951,1.0,2015.0,20150130.0,39.93333,116.31667,0.0590078857142857,0.4947553857142857,0.0292327571428571,0.0297751571428571,Beijing-CAMS,20150130,110.75,1108.3448486328125,28874.697265625,28114.28515625,27645.640625,27676.806640625,11871.4130859375,5878.0478515625,1052.209228515625,1495.1082763671875,611.2705688476562,818.8663330078125,1756.179443359375,1808.3914794921875,1516.986083984375,3827.4140625,112210.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
161830,14,32.88595962524414,99475.5,79.3347394490024,287.9482116699219,1.3691608846101953,0.0200823936611413,0.0246473308652639,0.090830497443676,0.0496811792254447,0.0246473308652639,0.0010149212321266,0.0006649296265095,5.0,2015.0,20150507.0,39.93333,116.31667,0.48715375,0.3502470833333334,0.1719972833333333,0.3151564999999999,Beijing-CAMS,20150507,274.5,1211.564208984375,30994.041015625,30451.0078125,29770.69921875,29812.798828125,3715.93408203125,3029.260009765625,1343.9111328125,2760.4873046875,887.6571044921875,1269.9197998046875,2752.122802734375,2330.987548828125,1724.2705078125,4821.99169921875,25708.0,100,592,81.0,Beijing_PKU,39.992,116.3102
148680,9,43.25327682495117,100468.609375,73.03652351288639,283.8519592285156,1.3583138490886488,0.0366790704429149,0.0250828862190246,0.0455221720039844,0.0274337884038686,0.0250828862190246,0.0016276671085506,0.0009932396933436,10.0,2014.0,20141006.0,39.97689,116.38137,0.1994658333333333,0.7279071666666667,0.1450573333333333,0.0544086666666666,Beijing,20141006,181.96875,1509.25439453125,29933.5703125,29510.45703125,29197.7109375,29153.927734375,10017.2060546875,4572.703125,815.5324096679688,1924.2445068359373,564.5804443359375,772.8744506835938,1947.0048828125,1626.9788818359375,1081.9725341796875,6073.267578125,12558.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
180986,10,72.16896057128906,101920.484375,65.71308347824068,269.55645751953125,1.255119134291232,0.0648214519023895,0.1212368458509445,0.0399126671254634,0.0237626526504755,0.1212368458509445,0.0028256012592464,0.0016540992073714,2.0,2014.0,20140217.0,39.97689,116.38137,1.317103,0.84554375,1.11486825,0.20223475,Beijing,20140217,1426.1875,1617.74658203125,28998.7265625,28109.57421875,27249.23046875,27201.16796875,11814.13671875,5240.02001953125,2699.420654296875,2764.146240234375,2585.163818359375,2661.54345703125,2460.416015625,2233.558837890625,1729.3692626953125,5623.06591796875,44864.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
159838,12,142.97341918945312,100652.5,30.23691197079854,288.2600402832031,1.8117629294468536,0.0353564508259296,0.0497463308274745,0.1329904496669769,0.0775612592697143,0.0497463308274745,0.0023257387802004,0.0015261191874742,4.0,2014.0,20140409.0,39.97689,116.38137,0.5321523333333333,0.5479321666666667,0.295597,0.2365558333333333,Beijing,20140409,694.84375,1346.7225341796875,31280.9140625,30738.435546875,30259.509765625,30278.076171875,4512.01953125,3798.6435546875,1465.0399169921875,2353.042236328125,958.8854370117188,1304.5576171875,2522.127197265625,2395.062255859375,1947.9073486328125,4138.04736328125,23716.0,100,592,80.0,Beijing,39.97689,116.38137
203995,10,40.14663314819336,97075.8203125,59.6979690455128,266.9076232910156,1.1671497687166348,0.0289377178996801,0.0181663483381271,0.047183122485876,0.0279919560998678,0.0181663483381271,0.0023191317450255,0.0016708433395251,2.0,2013.0,20130202.0,40.0048,116.3786,0.2935635,0.8688000833333334,0.2544932083333333,0.0390704166666666,Beijing_RADI,20130202,265.8125,1195.4635009765625,28420.501953125,27871.833984375,27397.20703125,27418.62890625,11968.4814453125,5867.30126953125,955.5338745117188,1356.2882080078125,574.24365234375,773.935791015625,1511.5306396484375,1458.0286865234375,1185.2052001953125,2860.675537109375,67873.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
161512,10,34.072635650634766,100133.25,78.403573458573,286.6387634277344,1.8419243240844965,0.0112374546006321,0.0190595779567956,0.0165787748992443,0.0096801156178116,0.0190595779567956,0.0001731323136482,0.0001265097671421,9.0,2015.0,20150912.0,39.97689,116.38137,0.0752907647058823,0.6191452352941177,0.0466309411764705,0.0286599999999999,Beijing,20150912,74.6875,1281.3348388671875,30264.7890625,29902.287109375,29567.345703125,29521.078125,4829.9716796875,4085.861328125,843.2008056640625,2763.045654296875,575.99853515625,870.3284301757812,2734.357421875,2004.5457763671875,1197.22509765625,4821.1025390625,25390.0,100,592,80.0,Beijing,39.97689,116.38137
198840,15,241.8914031982422,98532.3984375,63.16765795379436,295.4302978515625,3.25355139728404,0.0277816541492939,0.0191153697669506,0.1303901672363281,0.0691281482577323,0.0191153697669506,0.00027448910987,0.0001600931573193,6.0,2015.0,20150605.0,39.93333,116.31667,0.4732316666666666,0.5084369629629629,0.2477476296296296,0.2254840555555555,Beijing-CAMS,20150605,310.09375,931.4950561523438,31051.130859375,30706.763671875,29920.9296875,29817.95703125,12502.8564453125,1801.984375,962.9496459960938,2133.636962890625,686.662353515625,921.487548828125,2079.457275390625,1740.9959716796875,1233.2508544921875,5134.9326171875,62718.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
191257,16,43.82379150390625,99149.609375,84.43931591165945,294.2884216308594,1.1530534890680126,0.0267330724745988,0.0238289777189493,0.0205264948308467,0.012144224718213,0.0238289777189493,0.0002082621067529,0.0001613889617146,8.0,2014.0,20140814.0,39.97689,116.38137,0.2322468461538461,0.8139101538461537,0.1891525384615384,0.0430943846153846,Beijing,20140814,167.8125,885.4508056640625,30653.017578125,30427.474609375,29834.7734375,29693.982421875,12587.0947265625,2665.41259765625,697.6255493164062,2269.376708984375,511.9074096679688,725.9794311523438,2079.015380859375,1501.88916015625,882.434326171875,4512.642578125,55135.0,100,592,81.0,Beijing_PKU,39.992,116.3102
170140,10,18.72571182250977,99767.9921875,74.8261282006405,291.9336853027344,0.3749437840358429,0.0503565333783626,0.0381415821611881,0.0345670916140079,0.0196028128266334,0.0381415821611881,0.0031752004288136,0.0016090013086795,9.0,2014.0,20140909.0,39.97689,116.38137,0.3662075294117647,0.7149053529411764,0.2663635294117647,0.0998438823529411,Beijing,20140909,281.125,1354.7130126953125,30734.634765625,30431.13671875,29950.646484375,29856.564453125,4715.43798828125,4006.3505859375,1022.4351806640624,2790.37353515625,743.2315063476562,1027.6163330078125,2769.095458984375,2137.875,1346.5037841796875,4818.04931640625,34018.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
148782,9,20.60473251342773,97437.3125,35.09184902118605,267.5724182128906,1.3491542010111213,0.0066343611106276,0.0104194432497024,0.0556915067136287,0.0333814732730388,0.0104194432497024,0.0005215207929722,0.0003631373110692,1.0,2014.0,20140127.0,40.0048,116.3786,0.8138556923076923,0.8385805384615386,0.6899326153846155,0.1239233846153846,Beijing_RADI,20140127,597.78125,1545.1883544921875,28619.154296875,28027.537109375,27609.4453125,27635.421875,11846.0576171875,5998.27294921875,1255.51220703125,1587.6978759765625,888.7734375,1101.843994140625,1754.442138671875,1738.9725341796875,1359.6505126953125,3708.22802734375,12660.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
238254,9,13.882220268249512,100967.046875,63.16887700944047,261.97528076171875,0.829656277621306,0.0436238422989845,0.0271805208176374,0.0433427579700946,0.0278951041400432,0.0271805208176374,0.0008643905748613,0.0006254173931665,1.0,2013.0,20130106.0,39.97689,116.38137,0.43675435,0.78673125,0.3431331,0.09362115,Beijing,20130106,536.625,1576.0240478515625,28201.03125,27483.896484375,26996.29296875,27030.544921875,11481.5439453125,6269.13818359375,2174.002197265625,2374.914306640625,1760.3179931640625,2058.36669921875,2074.8857421875,1703.3724365234375,1312.297119140625,5108.8037109375,102132.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
147267,7,30.364866256713867,98973.1640625,85.13310939545258,298.1387634277344,0.5332543969847219,0.0346593931317329,0.036238320171833,0.0560345910489559,0.0320099666714668,0.036238320171833,0.0030171805992722,0.0019130314467474,7.0,2011.0,20110713.0,39.97689,116.38137,2.05564075,0.9742865,2.00331,0.05233025,Beijing,20110713,625.71875,1075.2510986328125,31299.5625,30738.326171875,29586.8671875,29408.95703125,2915.412353515625,2588.294189453125,2950.785888671875,4091.725341796875,2876.7490234375,3006.60205078125,3965.90966796875,3447.802978515625,2493.647216796875,3361.335693359375,11145.0,100,592,81.0,Beijing_PKU,39.992,116.3102
137146,15,94.70148468017578,99013.4453125,84.60023821321799,295.7037353515625,0.8698862224955994,0.2185970246791839,0.2758477032184601,0.1805464774370193,0.1001253500580787,0.2758477032184601,0.0083084721118211,0.0052692336030304,5.0,2015.0,20150528.0,39.97689,116.38137,3.308279,0.798626,2.646201,0.6620776666666667,Beijing,20150528,3127.78125,932.6663818359376,29777.82421875,29276.267578125,27171.599609375,26892.650390625,3542.105712890625,2399.4892578125,2566.444091796875,3084.298095703125,2829.480224609375,2764.698974609375,2951.399658203125,2197.182373046875,1404.9609375,2391.98291015625,1024.0,100,592,80.0,Beijing,39.97689,116.38137
175905,17,27.37719345092773,98637.59375,94.79853561321642,295.2860412597656,0.5519724257353661,0.0496671646833419,0.1025977358222007,0.0271085370332002,0.0159163698554039,0.1025977358222007,0.0016253278590738,0.0010546384146437,7.0,2015.0,20150724.0,39.93333,116.31667,0.6556015000000001,0.95370825,0.6252235,0.030378,Beijing-CAMS,20150724,1404.21875,1148.2421875,31277.150390625,30140.3203125,27967.705078125,27790.548828125,3209.330810546875,2726.36669921875,4344.4189453125,5359.4404296875,4314.28466796875,4467.22314453125,5281.65380859375,4488.04296875,3207.197998046875,3269.419921875,39783.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
142640,9,67.02171325683594,99568.2265625,69.8908343968586,292.1701354980469,1.0315159937676586,0.0787785053253173,0.0586271062493324,0.1336929202079773,0.0799559205770492,0.0586271062493324,0.0061123953200876,0.0039601447060704,4.0,2015.0,20150429.0,39.97689,116.38137,1.4309824285714288,0.9019388571428572,1.291012,0.1399702857142857,Beijing,20150429,1047.96875,1323.8494873046875,31060.1953125,30679.396484375,29950.7890625,29843.541015625,12618.962890625,2706.550537109375,1239.7115478515625,2265.19384765625,932.25927734375,1167.917236328125,2224.5087890625,1978.8992919921875,1516.718505859375,2957.703369140625,6518.0,100,592,81.0,Beijing_PKU,39.992,116.3102
192954,5,162.22805786132812,97915.2578125,30.71785154288748,266.50555419921875,2.358084954313772,0.0212353151291608,0.0133558716624975,0.0277076438069343,0.0171546954661607,0.0133558716624975,0.0009075468988157,0.000523890950717,1.0,2014.0,20140111.0,40.0048,116.3786,0.307834625,0.7613840000000001,0.23431575,0.073519,Beijing_RADI,20140111,431.25,1336.47998046875,28277.33984375,27557.927734375,26869.08203125,26858.041015625,11645.1845703125,6302.81591796875,1549.3177490234375,1943.572021484375,1232.82958984375,1393.7236328125,2165.785400390625,2082.86083984375,1604.6756591796875,3737.013671875,56832.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
168700,5,94.48497009277344,99426.7109375,59.33351705134948,284.9313049316406,1.4603258739745653,0.0175915006548166,0.0408660322427749,0.0533814541995525,0.0319961756467819,0.0408660322427749,0.0010910260025411,0.0007035747403278,4.0,2011.0,20110427.0,39.97689,116.38137,0.1917298,0.5320104,0.1025119333333333,0.0892179333333333,Beijing,20110427,218.125,804.7757568359375,31206.056640625,30624.921875,29970.609375,29950.24609375,12795.642578125,2822.599853515625,1227.16552734375,2133.384033203125,757.4195556640625,1069.515625,2244.25927734375,2120.7177734375,1784.9794921875,2013.9713134765625,32578.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
245504,10,228.9568786621093,101071.7734375,70.7714389303216,268.7034606933594,1.2995425305278974,0.0177155770361423,0.0095102163031697,0.0431523323059082,0.0259743444621562,0.0095102163031697,0.0005808647256344,0.0004925280227325,2.0,2013.0,20130204.0,39.93333,116.31667,0.0711652898550724,0.763324420289855,0.0543386666666666,0.016826652173913,Beijing-CAMS,20130204,91.125,963.8041381835938,27898.87890625,27455.794921875,27150.220703125,27145.1484375,12027.67578125,5837.90966796875,3175.615234375,3482.584716796875,2863.64208984375,3029.2900390625,2496.81689453125,1145.85791015625,715.671875,912.0465698242188,109382.0,100,592,80.0,Beijing,39.97689,116.38137
172397,14,14.979643821716309,99424.5546875,73.82403327102934,288.60699462890625,1.029840555900571,0.020749382674694,0.0187246110290288,0.0124746859073638,0.0075697274878621,0.0187246110290288,0.0005164702888578,0.0003389696939848,9.0,2014.0,20140908.0,39.93333,116.31667,0.0448129275362318,0.7557263768115942,0.0341778405797101,0.0106351304347826,Beijing-CAMS,20140908,50.65625,748.581298828125,30873.765625,30528.173828125,30210.767578125,30180.130859375,12021.05859375,3498.957275390625,741.5026245117188,2144.069091796875,487.5211181640625,714.5552368164062,2110.0947265625,1639.4588623046875,1068.7398681640625,3826.063720703125,36275.0,100,592,80.0,Beijing,39.97689,116.38137
175090,11,17.9909610748291,95801.9140625,64.04054748512897,277.75714111328125,1.2243597071675802,0.0876327976584434,0.081230878829956,0.1335418224334716,0.0753501877188682,0.081230878829956,0.0179408174008131,0.0097102802246809,3.0,2014.0,20140316.0,40.0048,116.3786,1.149742,0.7081923333333333,0.8140999999999999,0.335642,Beijing_RADI,20140316,1048.09375,918.5130004882812,29466.025390625,28757.568359375,27346.78515625,27234.814453125,12183.90625,4347.08984375,2087.677734375,2261.003173828125,2042.79248046875,2062.65771484375,2328.125244140625,2139.004638671875,1622.2083740234375,3692.966796875,38968.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
205956,11,87.11882019042969,98908.015625,88.43892509279863,298.0018615722656,0.9517912334964916,0.0383841954171657,0.0658449828624725,0.0871559008955955,0.0493648648262023,0.0658449828624725,0.0090565616264939,0.0049063032492995,8.0,2013.0,20130813.0,39.97689,116.38137,1.553798,0.960839,1.492949,0.060848,Beijing,20130813,290.375,840.4973754882812,30966.046875,30476.228515625,29395.080078125,29220.03125,13020.466796875,2740.840576171875,2887.072998046875,3924.6640625,3006.097412109375,3019.511474609375,3539.545166015625,2905.48876953125,1992.1640625,2988.183837890625,69834.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
193737,6,19.73099708557129,100664.1171875,62.10051810346275,273.5574035644531,1.0541777927377582,0.0260896906256675,0.0281717479228973,0.0769036263227462,0.0452947504818439,0.0281717479228973,0.0023842935916036,0.0015076166018843,3.0,2013.0,20130328.0,39.93333,116.31667,0.2321039999999999,0.6640965000000001,0.15406,0.078044,Beijing-CAMS,20130328,801.75,1322.4207763671875,29536.43359375,28729.837890625,27671.705078125,27591.759765625,4820.9150390625,4168.33447265625,2350.74853515625,2778.224853515625,1920.875244140625,2166.368408203125,2900.759033203125,2490.72607421875,1934.318603515625,3323.476318359375,57615.0,100,592,81.0,Beijing_PKU,39.992,116.3102
212363,11,629.5220947265625,101381.9296875,55.43377785743395,283.0828857421875,1.2738431271499164,0.0138078462332487,0.0160715859383344,0.0764238908886909,0.0444868877530097,0.0160715859383344,0.0008031448232941,0.0004630131297744,9.0,2014.0,20140929.0,39.97689,116.38137,0.3932694444444444,0.6512486666666667,0.2664132222222222,0.1268563333333333,Beijing,20140929,422.9375,1376.0916748046875,30149.857421875,29782.982421875,29160.416015625,29035.2890625,11143.5673828125,4217.39501953125,1122.796875,2115.45361328125,948.029541015625,1115.451416015625,2076.004150390625,1762.587646484375,1203.4678955078125,5610.88720703125,76241.0,100,592,79.0,Beijing-CAMS,39.93333,116.31667
149653,12,32.0134162902832,95861.953125,91.91321360989448,290.9463806152344,1.4527268122182018,0.0147973457351326,0.0295929424464702,0.0232394803315401,0.0138404266908764,0.0295929424464702,0.0004919795319437,0.0002997670671902,8.0,2015.0,20150827.0,40.0048,116.3786,0.094522625,0.9841897083333334,0.09289025,0.001632375,Beijing_RADI,20150827,201.09375,1283.0755615234375,30586.904296875,30396.166015625,29495.078125,29260.416015625,4242.40869140625,3671.36083984375,798.54541015625,3242.23486328125,570.6585693359375,886.89990234375,3187.1005859375,2234.403564453125,1177.4649658203125,4832.6025390625,13531.0,99,592,82.0,Beijing_RADI,40.0048,116.3786
225676,10,865.42919921875,101263.9453125,32.60830522159609,278.6359558105469,3.856884788979312,0.0188266113400459,0.042606133967638,0.1600315272808075,0.0921324864029884,0.042606133967638,0.0008224818157032,0.0006048353970982,4.0,2015.0,20150405.0,39.93333,116.31667,0.3137942105263158,0.4108768947368421,0.1256972105263157,0.1880971052631579,Beijing-CAMS,20150405,550.25,1362.8408203125,30411.38671875,29618.744140625,28606.208984375,28564.5859375,4490.8173828125,4025.066162109375,1896.38623046875,2594.4658203125,1393.3477783203125,1704.47802734375,2774.3330078125,2665.53759765625,2145.376220703125,4826.54541015625,89554.0,100,592,81.0,Beijing_PKU,39.992,116.3102
